Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,06/01/2012,10.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),06/01/2019,7.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),12/01/2019,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),12/31/2015,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,06/01/2009,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,06/01/2019,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,12/01/2019,7.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,01/01/2017,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,12/01/2012,9.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,12/01/2010,14.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104.0,Pelham - Throgs Neck,12/01/2012,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),12/01/2014,8.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,01/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),12/01/2014,9.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),01/01/2017,10.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),12/01/2014,10.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,01/01/2018,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,12/31/2015,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,12/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,06/01/2013,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,06/01/2021,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2011,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),06/01/2022,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),12/01/2011,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),12/01/2011,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,206.0,Belmont and East Tremont (CD6),06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2011,11.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,104.0,Clinton and Chelsea (CD4),12/01/2016,9.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,208.0,Riverdale and Fieldston (CD8),12/01/2013,9.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),12/01/2016,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405.0,Ridgewood - Forest Hills,12/01/2011,8.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2008,14.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,12/01/2017,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,01/01/2022,6.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,12/01/2008,13.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2008,14.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2017,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2016,8.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),06/01/2020,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2009,11.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,06/01/2009,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,12/01/2011,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,06/01/2022,5.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,12/01/2011,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),12/01/2013,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),06/01/2018,8.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2009,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2013,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),12/01/2016,6.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),06/01/2017,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),12/01/2009,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),12/01/2011,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,303.0,Bedford Stuyvesant (CD3),12/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),06/01/2012,10.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),06/01/2013,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),06/01/2021,8.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),06/01/2013,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,12/01/2011,13.1
Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,06/01/2020,7.2
Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,12/01/2013,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,12/01/2012,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,06/01/2018,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,12/01/2011,10.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,12/01/2009,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,06/01/2020,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,12/01/2009,9.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2017,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,06/01/2020,7.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,12/01/2011,11.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2013,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),06/01/2012,10.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),06/01/2013,10.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),01/01/2018,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),12/01/2021,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),01/01/2018,6.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),12/01/2010,12.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),06/01/2009,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),01/01/2017,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2010,14.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),06/01/2009,11.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2012,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),12/01/2011,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2011,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),06/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),12/01/2011,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,402.0,Woodside and Sunnyside (CD2),12/01/2016,9.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),12/01/2013,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,301.0,Greenpoint and Williamsburg (CD1),06/01/2018,10.0
Fine particles (PM 2.5),Mean,mcg/m3,Borough,3.0,Manhattan,06/01/2022,7.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309.0,Union Square - Lower East Side,06/01/2022,7.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,101.0,Financial District (CD1),06/01/2020,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),12/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),12/01/2009,11.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,102.0,Greenwich Village and Soho (CD2),06/01/2017,10.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),12/01/2014,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,107.0,Upper West Side (CD7),01/01/2021,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,01/01/2018,6.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,12/01/2014,10.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304.0,Upper West Side,01/01/2017,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,06/01/2009,12.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,01/01/2017,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),01/01/2021,5.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,414.0,Rockaway and Broad Channel (CD14),06/01/2020,6.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,06/01/2022,6.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,12/01/2011,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,06/01/2022,5.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,01/01/2018,6.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,12/01/2014,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,12/01/2010,14.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,12/01/2014,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),12/01/2014,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),01/01/2021,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),12/01/2013,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201.0,Greenpoint,12/01/2011,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),12/01/2013,11.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),12/01/2016,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,412.0,Jamaica and Hollis (CD12),06/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,212.0,Williamsbridge and Baychester (CD12),06/01/2020,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,410.0,South Ozone Park and Howard Beach (CD10),06/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2018,10.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),06/01/2017,11.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2011,9.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,408.0,Hillcrest and Fresh Meadows (CD8),12/01/2013,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,12/01/2011,8.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503.0,Willowbrook,06/01/2020,6.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105.0,Crotona -Tremont,06/01/2017,10.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,06/01/2017,9.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205.0,Sunset Park,12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103.0,Fordham - Bronx Pk,12/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,12/01/2013,8.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403.0,Flushing - Clearview,06/01/2017,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2021,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),12/01/2014,9.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,204.0,Highbridge and Concourse (CD4),01/01/2021,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),01/01/2017,7.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),12/01/2011,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),06/01/2022,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),06/01/2018,12.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),12/01/2016,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,06/01/2022,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),06/01/2020,7.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),12/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,313.0,Coney Island (CD13),06/01/2021,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),01/01/2018,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401.0,Long Island City - Astoria,01/01/2018,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107.0,South Bronx,12/01/2009,10.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,315.0,Sheepshead Bay (CD15),01/01/2017,6.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2010,11.4
Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,12/01/2012,8.4
Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,12/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,Borough,4.0,Queens,12/01/2014,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),06/01/2009,9.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2012,7.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),01/01/2017,6.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2011,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),06/01/2022,6.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2011,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2009,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),12/01/2013,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,413.0,Queens Village (CD13),06/01/2017,8.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),12/01/2009,9.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),12/01/2011,8.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2016,9.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),06/01/2018,9.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2009,11.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,201.0,Mott Haven and Melrose (CD1),12/01/2013,10.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,06/01/2017,8.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,06/01/2018,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409.0,Southeast Queens,12/01/2016,7.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,12/01/2009,12.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,06/01/2017,10.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),06/01/2018,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),06/01/2017,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),12/01/2016,8.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2009,8.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2012,9.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2015,8.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2019,7.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2019,6.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,06/01/2009,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2010,11.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2012,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,12/01/2014,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,01/01/2017,6.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),12/31/2015,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,12/01/2021,6.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),01/01/2017,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),01/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),01/01/2017,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),01/01/2017,7.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2012,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),06/01/2009,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),01/01/2021,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2010,13.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),01/01/2017,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),06/01/2009,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2012,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2011,9.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2011,8.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),12/01/2011,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),06/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),06/01/2017,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2016,7.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),12/01/2016,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2013,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),06/01/2018,8.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2011,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),12/01/2009,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2009,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),12/01/2013,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),06/01/2018,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2009,11.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2011,11.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),06/01/2017,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),12/01/2011,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),12/01/2009,10.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,12/01/2011,8.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),12/01/2012,9.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,12/01/2016,8.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,06/01/2017,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,12/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,12/01/2016,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,12/01/2013,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,06/01/2017,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,12/01/2009,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,06/01/2012,14.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,12/01/2021,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,06/01/2012,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,06/01/2021,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,06/01/2012,9.9
